stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After QFC (State-side),after_qfc,A,85,85.0,14.000000000000002,0,|vac>,0.999997180209127
After QFC (State-side),after_qfc,A,85,85.0,14.000000000000002,1,|H>,1.4098954365569093e-06
After QFC (State-side),after_qfc,A,85,85.0,14.000000000000002,2,|V>,1.4098954365569466e-06
After QFC (State-side),after_qfc,A,86,86.0,13.0,0,|vac>,0.9999977919125128
After QFC (State-side),after_qfc,A,86,86.0,13.0,1,|H>,1.1040437436183102e-06
After QFC (State-side),after_qfc,A,86,86.0,13.0,2,|V>,1.1040437436183202e-06
After QFC (State-side),after_qfc,A,87,87.00000000000001,12.000000000000002,0,|vac>,0.9999983127073419
After QFC (State-side),after_qfc,A,87,87.00000000000001,12.000000000000002,1,|H>,8.436463291645809e-07
After QFC (State-side),after_qfc,A,87,87.00000000000001,12.000000000000002,2,|V>,8.436463291646033e-07
After QFC (State-side),after_qfc,A,88,88.00000000000001,11.000000000000002,0,|vac>,0.9999987457227592
After QFC (State-side),after_qfc,A,88,88.00000000000001,11.000000000000002,1,|H>,6.271386206367073e-07
After QFC (State-side),after_qfc,A,88,88.00000000000001,11.000000000000002,2,|V>,6.271386206367261e-07
After QFC (State-side),after_qfc,A,89,89.0,10.0,0,|vac>,0.9999990967349527
After QFC (State-side),after_qfc,A,89,89.0,10.0,1,|H>,4.5163252362663097e-07
After QFC (State-side),after_qfc,A,89,89.0,10.0,2,|V>,4.5163252362663923e-07
After QFC (State-side),after_qfc,A,90,90.00000000000001,9.000000000000002,0,|vac>,0.9999993733714627
After QFC (State-side),after_qfc,A,90,90.00000000000001,9.000000000000002,1,|H>,3.1331426877903363e-07
After QFC (State-side),after_qfc,A,90,90.00000000000001,9.000000000000002,2,|V>,3.133142687790367e-07
After QFC (State-side),after_qfc,A,91,91.00000000000001,8.0,0,|vac>,0.9999995844427579
After QFC (State-side),after_qfc,A,91,91.00000000000001,8.0,1,|H>,2.077786212732655e-07
After QFC (State-side),after_qfc,A,91,91.00000000000001,8.0,2,|V>,2.077786212732677e-07
After QFC (State-side),after_qfc,A,92,92.0,7.000000000000001,0,|vac>,0.9999997393906862
After QFC (State-side),after_qfc,A,92,92.0,7.000000000000001,1,|H>,1.3030465684691682e-07
After QFC (State-side),after_qfc,A,92,92.0,7.000000000000001,2,|V>,1.303046568469172e-07
After QFC (State-side),after_qfc,A,93,93.00000000000001,6.000000000000001,0,|vac>,0.9999998478373826
After QFC (State-side),after_qfc,A,93,93.00000000000001,6.000000000000001,1,|H>,7.608130884542001e-08
After QFC (State-side),after_qfc,A,93,93.00000000000001,6.000000000000001,2,|V>,7.608130884541996e-08
After QFC (State-side),after_qfc,A,94,94.00000000000001,5.0,0,|vac>,0.9999999192148372
After QFC (State-side),after_qfc,A,94,94.00000000000001,5.0,1,|H>,4.039258143780024e-08
After QFC (State-side),after_qfc,A,94,94.00000000000001,5.0,2,|V>,4.039258143780004e-08
After QFC (State-side),after_qfc,A,95,95.0,4.0,0,|vac>,0.999999962453705
After QFC (State-side),after_qfc,A,95,95.0,4.0,1,|H>,1.8773147545775584e-08
After QFC (State-side),after_qfc,A,95,95.0,4.0,2,|V>,1.8773147545775478e-08
After QFC (State-side),after_qfc,A,96,96.00000000000001,3.0000000000000004,0,|vac>,0.9999999857092906
After QFC (State-side),after_qfc,A,96,96.00000000000001,3.0000000000000004,1,|H>,7.1453547784582864e-09
